chapter,chapter_title,sent_id,text
7,Chapter Seven,225,The decision to take his defence into his own hands now seemed more of a burden than he had originally assumed.
7,Chapter Seven,226,"All the while he had left his defence up to huld_lawyer his trial had had little basic affect on him, he had observed it from afar as something that was scarcely able to reach him directly, when it suited him he looked to see how things stood"
7,Chapter Seven,227,but he was also able to draw his head back again whenever he wanted.
7,Chapter Seven,228,"Now, in contrast, if he was to conduct his defence himself, he would have to devote himself entirely to the court— for the time being, at least— success would mean, later on, his complete and conclusive liberation, but if he was to achieve this he would have to place himself, to start with, in far greater danger than he had been in so far."
7,Chapter Seven,229,"If he ever felt tempted to doubt this, then his experience with the deputy director and the manufacturer that day would be quite enough to convince him of it."
7,Chapter Seven,230,How could he have sat there totally convinced of the need to do his own defence?
7,Chapter Seven,231,How would it be later?
7,Chapter Seven,232,What would his life be like in the days ahead?
7,Chapter Seven,233,Would he find the way through it all to a happy conclusion?
7,Chapter Seven,234,Did a carefully worked out defence— and any other sort would have made no sense— did a carefully worked out defence not also mean he would need to shut himself off from everything else as much as he could?
7,Chapter Seven,235,Would he survive that?
7,Chapter Seven,236,And how was he to succeed in conducting all this at the bank?
7,Chapter Seven,237,"It involved much more than just submitting some documents that he could probably prepare in a few days' leave, although it would have been great temerity to ask for time off from the bank just at that time, it was a whole trial and there was no way of seeing how long it might last."
7,Chapter Seven,238,This was an enormous difficulty that had suddenly been thrown into K.'s life!
7,Chapter Seven,239,And was he supposed to be doing the bank's work at a time like this?
7,Chapter Seven,240,He looked down at his desk.
7,Chapter Seven,241,Was he supposed to let people in to see him and go into negotiations with them at a time like this?
7,Chapter Seven,242,"While his trial trundled on, while the court officials upstairs in the attic room sat looking at the papers for this trial, should he be worrying about the business of the bank?"
7,Chapter Seven,243,"Did this not seem like a kind of torture, acknowledged by the court, connected with the trial and which followed him around?"
7,Chapter Seven,244,"And is it likely that anyone in the bank, when judging his work, would take any account of his peculiar situation?"
7,Chapter Seven,245,No-one and never.
7,Chapter Seven,246,"There were those who knew about his trial, although it was not quite clear who knew about it or how much."
7,Chapter Seven,247,"But he hoped rumours had not reached as far as the deputy director, otherwise he would obviously soon find a way of making use of it to harm K., he would show neither comradeship nor humaneness."
7,Chapter Seven,248,And what about the director?
7,Chapter Seven,249,"It was true that he was well disposed towards K., and as soon as he heard about the trial he would probably try to do everything he could to make it easier for him, but he would certainly not devote himself to it."
7,Chapter Seven,250,"K. at one time had provided the counter-balance to what the deputy director said but the director was now coming more and more under his influence, and the deputy director would also exploit the weakened condition of the director to strengthen his own power."
7,Chapter Seven,251,So what could K. hope for?
7,Chapter Seven,252,"Maybe considerations of this sort weakened his power of resistance, but it was still necessary not to deceive oneself and to see everything as clearly as it could be seen at that moment."
7,Chapter Seven,253,"For no particular reason, just to avoiding returning to his desk for a while, he opened the window."
7,Chapter Seven,254,It was difficult to open and he had to turn the handle with both his hands.
7,Chapter Seven,255,"Then, through the whole height and breadth of the window, the mixture of fog and smoke was drawn into the room, filling it with a slight smell of burning."
7,Chapter Seven,256,A few flakes of snow were blown in with it.
7,Chapter Seven,257,"""It's a horrible autumn,"" said the manufacturer, who had come into the room unnoticed after seeing the deputy director and now stood behind K. K. nodded and looked uneasily at the manufacturer's briefcase, from which he would now probably take the papers and inform K. of the result of his negotiations with the deputy director."
7,Chapter Seven,258,"However, the manufacturer saw where K. was looking, knocked on his briefcase and without opening it said, ""You'll be wanting to hear how things turned out."
7,Chapter Seven,259,"I've already got the contract in my pocket, almost."
7,Chapter Seven,260,"He's a charming man, your deputy director— he's got his dangers, though."""
7,Chapter Seven,261,He laughed as he shook K.'s hand and wanted to make him laugh with him.
7,Chapter Seven,262,"But to K., it once more seemed suspicious that the manufacturer did not want to show him the papers and saw nothing about his comments to laugh at."
7,Chapter Seven,263,"""Chief clerk,"" said the manufacturer, ""I expect the weather's been affecting your mood, has it?"
7,Chapter Seven,264,"You're looking so worried today."""
7,Chapter Seven,265,"""Yes,"" said K., raising his hand and holding the temple of his head, ""headaches, worries in the family."""
7,Chapter Seven,266,"""Quite right,"" said the manufacturer, who was always in a hurry and could never listen to anyone for very long, ""everyone has his cross to bear."""
7,Chapter Seven,267,"K. had unconsciously made a step towards the door as if wanting to show the manufacturer out, but the manufacturer said, ""Chief clerk, there's something else I'd like to mention to you."
7,Chapter Seven,268,"I'm very sorry if it's something that'll be a burden to you today of all days but I've been to see you twice already, lately, and each time I forgot all about it."
7,Chapter Seven,269,If I delay it any longer it might well lose its point altogether.
7,Chapter Seven,270,"That would be a pity, as I think what I've got to say does have some value."""
7,Chapter Seven,271,"Before K. had had the time to answer, the manufacturer came up close to him, tapped his knuckle lightly on his chest and said quietly, ""You've got a trial going on, haven't you?"""
7,Chapter Seven,272,"K. stepped back and immediately exclaimed, ""That's what the deputy director's been telling you!"""
7,Chapter Seven,273,"""No, no,"" said the manufacturer, ""how would the deputy director know about it?"""
7,Chapter Seven,274,"""And what about you?"" asked K., already more in control of himself."
7,Chapter Seven,275,"""I hear things about the court here and there,"" said the manufacturer, ""and that even applies to what it is that I wanted to tell you about."""
7,Chapter Seven,276,"""There are so many people who have connections with the court!"" said K. with lowered head, and he led the manufacturer over to his desk."
7,Chapter Seven,277,"They sat down where they had been before, and the manufacturer said, ""I'm afraid it's not very much that I've got to tell you about."
7,Chapter Seven,278,"Only, in matters like this, it's best not to overlook the tiniest details."
7,Chapter Seven,279,"Besides, I really want to help you in some way, however modest my help might be."
7,Chapter Seven,280,"We've been good business partners up till now, haven't we?"
7,Chapter Seven,281,"Well then."""
7,Chapter Seven,282,"K. wanted to apologise for his behaviour in the conversation earlier that day, but the manufacturer would tolerate no interruption, shoved his briefcase up high in his armpit to show that he was in a hurry, and carried on."
7,Chapter Seven,283,"""I know about your case through a certain Titorelli."
7,Chapter Seven,284,"He's a Titorelli, Titorelli's just his artistic name, I don't even know what his real name is."
7,Chapter Seven,285,"He's been coming to me in my office for years from time to time, and brings little pictures with him which I buy more or less just for the sake of charity as he's hardly more than a beggar."
7,Chapter Seven,286,"And they're nice pictures, too, moorland landscapes and that sort of thing."
7,Chapter Seven,287,We'd both got used to doing business in this way and it always went smoothly.
7,Chapter Seven,288,"Only, one time these visits became a bit too frequent, I began to tell him off for it, we started talking and I became interested how it was that he could earn a living just by painting, and then I learned to my amazement that his main source of income was painting portraits."
7,Chapter Seven,289,"'I work for the court,' he said, 'what court?' said I."
7,Chapter Seven,290,And that's when he told me about the court.
7,Chapter Seven,291,I'm sure you can imagine how amazed I was at being told all this.
7,Chapter Seven,292,"Ever since then I learn something new about the court every time he comes to visit, and so little by little I get to understand something of how it works."
7,Chapter Seven,293,"Anyway, Titorelli talks a lot and I often have to push him away, not only because he's bound to be lying but also, most of all, because a Block_Client like me who's already close to breaking point under the weight of his own business worries can't pay too much attention to other people's."
7,Chapter Seven,294,But all that's just by the by.
7,Chapter Seven,295,"Perhaps— this is what I've been thinking— perhaps Titorelli might be able to help you in some small way, he knows lots of judges and even if he can't have much influence himself he can give you some advice about how to get some influential people on your side."
7,Chapter Seven,296,And even if this advice doesn't turn out to make all the difference I still think it'll be very important once you've got it.
7,Chapter Seven,297,You're nearly a lawyer yourself.
7,Chapter Seven,298,"That's what I always say, Mr. K. the chief clerk is nearly a lawyer."
7,Chapter Seven,299,Oh I'm sure this trial of yours will turn out all right.
7,Chapter Seven,300,"So do you want to go and see Titorelli, then."
7,Chapter Seven,301,If I ask him to he'll certainly do everything he possibly can.
7,Chapter Seven,302,I really do think you ought to go.
7,Chapter Seven,303,"It needn't be today, of course, just some time, when you get the chance."
7,Chapter Seven,304,"And anyway— I want to tell you this too— you don't actually have to go and see Titorelli, this advice from me doesn't place you under any obligation at all."
7,Chapter Seven,305,"No, if you think you can get by without Titorelli it'll certainly be better to leave him completely out of it."
7,Chapter Seven,306,Maybe you've already got a clear idea of what you're doing and Titorelli could upset your plans.
7,Chapter Seven,307,"No, if that's the case then of course you shouldn't go there under any circumstances!"
7,Chapter Seven,308,And it certainly won't be easy to take advice from a lad like that.
7,Chapter Seven,309,"Still, it's up to you."
7,Chapter Seven,310,Here's the letter of recommendation and here's the address.
7,Chapter Seven,311,"""

Disappointed, K. took the letter and put it in his pocket."
7,Chapter Seven,312,"Even at best, the advantage he might derive from this recommendation was incomparably smaller than the damage that lay in the fact of the manufacturer knowing about his trial, and that Titorelli was spreading the news about."
7,Chapter Seven,313,"It was all he could manage to give the manufacturer, who was already on his way to the door, a few words of thanks."
7,Chapter Seven,314,"""I'll go there,"" he said as he took his leave of the manufacturer at the door, ""or, as I'm very busy at present, I'll write to him, perhaps he would like to come to me in my office some time."""
7,Chapter Seven,315,"""I was sure you'd find the best solution,"" said the manufacturer."
7,Chapter Seven,316,"""Although I had thought you'd prefer to avoid inviting people like this Titorelli to the bank and talking about the trial here."
7,Chapter Seven,317,"And it's not always a good idea to send letters to people like Titorelli, you don't know what might happen to them."
7,Chapter Seven,318,"But you're bound to have thought everything through and you know what you can and can't do."""
7,Chapter Seven,319,K. nodded and accompanied the manufacturer on through the ante-room.
7,Chapter Seven,320,"But despite seeming calm on the outside he was actually very shocked; he had told the manufacturer he would write to Titorelli only to show him in some way that he valued his recommendations and would consider the opportunity to speak with Titorelli without delay, but if he had thought Titorelli could offer any worthwhile assistance he would not have delayed."
7,Chapter Seven,321,But it was only the manufacturer's comment that made K. realise what dangers that could lead to.
7,Chapter Seven,322,Was he really able to rely on his own understanding so little?
7,Chapter Seven,323,"If it was possible that he might invite a questionable character into the bank with a clear letter, and ask advice from him about his trial, separated from the deputy director by no more than a door, was it not possible or even very likely that there were also other dangers he had failed to see or that he was even running towards?"
7,Chapter Seven,324,There was not always someone beside him to warn him.
7,Chapter Seven,325,"And just now, just when he would have to act with all the strength he could muster, now a number of doubts of a sort he had never before known had presented themselves and affected his own vigilance!"
7,Chapter Seven,326,The difficulties he had been feeling in carrying out his office work; were they now going to affect the trial too?
7,Chapter Seven,327,"Now, at least, he found himself quite unable to understand how he could have intended to write to Titorelli and invite him into the bank."
7,Chapter Seven,328,He shook his head at the thought of it once more as the servitor came up beside him and drew his attention to the three gentlemen who were waiting on a bench in the ante-room.
7,Chapter Seven,329,They had already been waiting to see K. for a long time.
7,Chapter Seven,330,Now that the servitor was speaking with K. they had stood up and each of them wanted to make use of the opportunity to see K. before the others.
7,Chapter Seven,331,"It had been negligent of the bank to let them waste their time here in the waiting room, but none of them wanted to draw attention to this."
7,Chapter Seven,332,"""Mr. K.,…"" one of them was saying, but K. had told the servitor to fetch his winter coat and said to the three of them, as the servitor helped him to put it on, ""Please forgive me, gentlemen, I'm afraid I have no time to see you at present."
7,Chapter Seven,333,Please do forgive me
7,Chapter Seven,334,but I have some urgent business to settle and have to leave straight away.
7,Chapter Seven,335,You've already seen yourselves how long I've been delayed.
7,Chapter Seven,336,Would you be so kind as to come back tomorrow or some time?
7,Chapter Seven,337,Or perhaps we could settle your affairs by telephone.
7,Chapter Seven,338,"Or perhaps you would like to tell me now, briefly, what it's about"
7,Chapter Seven,339,and I can then give you a full answer in writing.
7,Chapter Seven,340,"Whatever, the best thing will be for you to come here again."""
7,Chapter Seven,341,"The gentlemen now saw that their wait had been totally pointless, and these suggestions of K.'s left them so astounded that they looked at each other without a word."
7,Chapter Seven,342,"""That's agreed then, is it?"" asked K., who had turned toward the servitor bringing him his hat."
7,Chapter Seven,343,Through the open door of K.'s office they could see that the snowfall outside had become much heavier.
7,Chapter Seven,344,So K. turned the collar of his coat up and buttoned it up high under his chin.
7,Chapter Seven,345,"Just then the deputy director came out of the adjoining room, smiled as he saw K. negotiating with the gentlemen in his winter coat, and asked, ""Are you about to go out?"""
7,Chapter Seven,346,"""Yes,"" said K., standing more upright, ""I have to go out on some business."""
7,Chapter Seven,347,But the deputy director had already turned towards the gentlemen.
7,Chapter Seven,348,"""And what about these gentlemen?"" he asked."
7,Chapter Seven,349,"""I think they've already been waiting quite a long time."""
7,Chapter Seven,350,"""We've already come to an understanding,"" said K."
7,Chapter Seven,351,"But now the gentlemen could be held back no longer, they surrounded K. and explained that they would not have been waiting for hours if it had not been about something important that had to be discussed now, at length and in private."
7,Chapter Seven,352,"The deputy director listened to them for a short while, he also looked at K. as he held his hat in his hand cleaning the dust off it here and there, and then he said, ""Gentlemen, there is a very simple way to solve this."
7,Chapter Seven,353,"If you would prefer it, I'll be very glad to take over these negotiations instead of the chief clerk."
7,Chapter Seven,354,"Your business does, of course, need to be discussed without delay."
7,Chapter Seven,355,We are businessmen like yourselves and know the value of a Block_Client's time.
7,Chapter Seven,356,"Would you like to come this way?"""
7,Chapter Seven,357,And he opened the door leading to the ante-room of his own office.
7,Chapter Seven,358,The deputy director seemed very good at appropriating everything that K. was now forced to give up!
7,Chapter Seven,359,But was K. not giving up more than he absolutely had to?
7,Chapter Seven,360,"By running off to some unknown Titorelli, with, as he had to admit, very little hope of any vague benefit, his renown was suffering damage that could not be repaired."
7,Chapter Seven,361,"It would probably be much better to take off his winter coat again and, at the very least, try to win back the two gentlemen who were certainly still waiting in the next room."
7,Chapter Seven,362,"If K. had not then glimpsed the deputy director in his office, looking for something from his bookshelves as if they were his own, he would probably even have made the attempt."
7,Chapter Seven,363,"As K., somewhat agitated, approached the door the deputy director called out, ""Oh, you've still not left!"""
7,Chapter Seven,364,He turned his face toward him— its many deep folds seemed to show strength rather than age— and immediately began once more to search.
7,Chapter Seven,365,"""I'm looking for a copy of a contract,"" he said, ""which this gentleman insists you must have."
7,Chapter Seven,366,"Could you help me look for it, do you think?"""
7,Chapter Seven,367,"K. made a step forward, but the deputy director said, ""thank you, I've already found it,"" and with a big package of papers, which certainly must have included many more documents than just the copy of the contract, he turned and went back into his own office."
7,Chapter Seven,368,"""I can't deal with him right now,"" K. said to himself, ""but once my personal difficulties have been settled, then he'll certainly be the first to get the effect of it, and he certainly won't like it."""
7,Chapter Seven,369,"Slightly calmed by these thoughts, K. gave the servitor, who had already long been holding the door to the corridor open for him, the task of telling the director, when he was able, that K. was going out of the bank on a business matter."
7,Chapter Seven,370,As he left the bank he felt almost happy at the thought of being able to devote more of himself to his own business for a while.
7,Chapter Seven,371,"He went straight to Titorelli, who lived in an outlying part of town which was very near to the court offices, although this area was even poorer, the houses were darker, the streets were full of dirt that slowly blew about over the half-melted snow."
7,Chapter Seven,372,"In the great gateway to the building where Titorelli lived only one of the two doors was open, a hole had been broken open in the wall by the other door, and as K. approached it a repulsive, yellow, steaming liquid shot out causing some rats to scurry away into the nearby canal."
7,Chapter Seven,373,"Down by the staircase there was a small child lying on its belly crying, but it could hardly be heard because of the noise from a metal-workshop on the other side of the entrance hall, drowning out any other sound."
7,Chapter Seven,374,"The door to the workshop was open, three workers stood in a circle around some piece of work that they were beating with hammers."
7,Chapter Seven,375,"A large tin plate hung on the wall, casting a pale light that pushed its way in between two of the workers, lighting up their faces and their work-aprons."
7,Chapter Seven,376,"K. did no more than glance at any of these things, he wanted to get things over with here as soon as possible, to exchange just a few words to find out how things stood with Titorelli and go straight back to the bank."
7,Chapter Seven,377,Even if he had just some tiny success here it would still have a good effect on his work at the bank for that day.
7,Chapter Seven,378,"On the third floor he had to slow down his pace, he was quite out of breath— the steps, just like the height of each floor, were much higher than they needed to be and he'd been told that Titorelli lived right up in the attic."
7,Chapter Seven,379,"The air was also quite oppressive, there was no proper stairwell and the narrow steps were closed in by walls on both sides with no more than a small, high window here and there."
7,Chapter Seven,380,"Just as K. paused for a while some young girls ran out of one of the flats and rushed higher up the stairs, laughing."
7,Chapter Seven,381,"K. followed them slowly, caught up with one of the girls who had stumbled and been left behind by the others, and asked her as they went up side by side, ""Is there a Titorelli, Titorelli, who lives here?"""
7,Chapter Seven,382,"The girl, hardly thirteen years old and somewhat hunchbacked, jabbed him with her elbow and looked at him sideways."
7,Chapter Seven,383,Her youth and her bodily defects had done nothing to stop her being already quite depraved.
7,Chapter Seven,384,"She did not smile once, but looked at K. earnestly, with sharp, acquisitive eyes."
7,Chapter Seven,385,"K. pretended not to notice her behaviour and asked, ""Do you know Titorelli, Titorelli?"""
7,Chapter Seven,386,"She nodded and asked in reply, ""What d'you want to see him for?"""
7,Chapter Seven,387,K. thought it would be to his advantage quickly to find out something more about Titorelli.
7,Chapter Seven,388,"""I want to have him paint my portrait,"" he said."
7,Chapter Seven,389,"""Paint your portrait?"" she asked, opening her mouth too wide and lightly hitting K. with her hand as if he had said something extraordinarily surprising or clumsy, with both hands she lifted her skirt, which was already very short, and, as fast as she could, she ran off after the other girls whose indistinct shouts lost themselves in the heights."
7,Chapter Seven,390,"At the next turn of the stairs, however, K. encountered all the girls once more."
7,Chapter Seven,391,The hunchbacked girl had clearly told them about K.'s intentions and they were waiting for him.
7,Chapter Seven,392,"They stood on both sides of the stairs, pressing themselves against the wall so that K. could get through between them, and smoothed their aprons down with their hands."
7,Chapter Seven,393,"All their faces, even in this guard of honour, showed a mixture of childishness and depravity."
7,Chapter Seven,394,"Up at the head of the line of girls, who now, laughing, began to close in around K., was the hunchback who had taken on the role of leader."
7,Chapter Seven,395,"It was thanks to her that K. found the right direction without delay— he would have continued up the stairs straight in front of him, but she showed him that to reach Titorelli he would need to turn off to one side."
7,Chapter Seven,396,"The steps that led up to Titorelli were especially narrow, very long without any turning, the whole length could be seen in one glance and, at the top, at Titorelli's closed door, it came to its end."
7,Chapter Seven,397,"This door was much better illuminated than the rest of the stairway by the light from a small skylight set obliquely above it, it had been put together from unpainted planks of wood and the name 'Titorelli' was painted on it in broad, red brushstrokes."
7,Chapter Seven,398,"K. was no more than half way up the steps, accompanied by his retinue of girls, when, clearly the result of the noise of all those footsteps, the door opened slightly and in the crack a man who seemed to be dressed in just his nightshirt appeared."
7,Chapter Seven,399,"""Oh!"" he cried, when he saw the approaching crowd, and vanished."
7,Chapter Seven,400,The hunchbacked girl clapped her hands in glee and the other girls crowded in behind K. to push him faster forward.
7,Chapter Seven,401,"They still had not arrived at the top, however, when Titorelli up above them suddenly pulled the door wide open and, with a deep bow, invited K. to enter."
7,Chapter Seven,402,"The girls, on the other hand, he tried to keep away, he did not want to let any of them in however much they begged him and however much they tried to get in— if they could not get in with his permission they would try to force their way in against his will."
7,Chapter Seven,403,"The only one to succeed was the hunchback when she slipped through under his outstretched arm, but Titorelli chased after her, grabbed her by the skirt, span her once round and set her down again by the door with the other girls who, unlike the first, had not dared to cross the doorstep while Titorelli had left his post."
7,Chapter Seven,404,"K. did not know what he was to make of all this, as they all seemed to be having fun."
7,Chapter Seven,405,"One behind the other, the girls by the door stretched their necks up high and called out various words to Titorelli which were meant in jest but which K. did not understand, and even Titorelli laughed as the hunchback whirled round in his hand."
7,Chapter Seven,406,"Then he shut the door, bowed once more to K., offered him his hand and introduced himself, saying, ""Titorelli, Titorelli."""
7,Chapter Seven,407,"K. pointed to the door, behind which the girls were whispering, and said, ""You seem to be very popular in this building."""
7,Chapter Seven,408,"""Ach, those brats!"" said Titorelli, trying in vain to fasten his nightshirt at the neck."
7,Chapter Seven,409,"He was also bare-footed and, apart from that, was wearing nothing more than a loose pair of yellowish linen trousers held up with a belt whose free end whipped to and fro."
7,Chapter Seven,410,"""Those kids are a real burden for me,"" he continued."
7,Chapter Seven,411,"The top button of his nightshirt came off and he gave up trying to fasten it, fetched a chair for K. and made him sit down on it."
7,Chapter Seven,412,"""I painted one of them once— she's not here today— and ever since then they've been following me about."
7,Chapter Seven,413,"If I'm here they only come in when I allow it, but as soon as I've gone out there's always at least one of them in here."
7,Chapter Seven,414,They had a key made to my door and lend it round to each other.
7,Chapter Seven,415,It's hard to imagine what a pain that is.
7,Chapter Seven,416,"Suppose I come back home with a lady I'm going to paint, I open the door with my own key and find the hunchback there or something, by the table painting her lips red with my paintbrush, and meanwhile her little sisters will be keeping guard for her, moving about and causing chaos in every corner of the room."
7,Chapter Seven,417,"Or else, like happened yesterday, I might come back home late in the evening— please forgive my appearance and the room being in a mess, it is to do with them— so, I might come home late in the evening and want to go to bed, then I feel something pinching my leg, look under the bed and pull another of them out from under it."
7,Chapter Seven,418,"I don't know why it is they bother me like this, I expect you've just seen that I do nothing to encourage them to come near me."
7,Chapter Seven,419,"And they make it hard for me to do my work too, of course."
7,Chapter Seven,420,"If I didn't get this studio for nothing I'd have moved out a long time ago."""
7,Chapter Seven,421,"Just then, a little voice, tender and anxious, called out from under the door, ""Titorelli, can we come in now?"""
7,Chapter Seven,422,"""No,"" answered Titorelli."
7,Chapter Seven,423,"""Not even just me, by myself?"""
7,Chapter Seven,424,the voice asked again.
7,Chapter Seven,425,"""Not even just you,"" said Titorelli, as he went to the door and locked it."
7,Chapter Seven,426,"Meanwhile, K. had been looking round the room, if it had not been pointed out it would never have occurred to him that this wretched little room could be called a studio."
7,Chapter Seven,427,It was hardly long enough or broad enough to make two steps.
7,Chapter Seven,428,"Everything, floor, walls and ceiling, was made of wood, between the planks narrow gaps could be seen."
7,Chapter Seven,429,"Across from where K. was, the bed stood against the wall under a covering of many different colours."
7,Chapter Seven,430,"In the middle of the room a picture stood on an easel, covered over with a shirt whose arms dangled down to the ground."
7,Chapter Seven,431,Behind K. was the window through which the fog made it impossible to see further than the snow covered roof of the neighbouring building.
7,Chapter Seven,432,The turning of the key in the lock reminded K. that he had not wanted to stay too long.
7,Chapter Seven,433,"So he drew the manufacturer's letter out from his pocket, held it out to Titorelli and said, ""I learned about you from this gentleman, an acquaintance of yours, and it's on his advice that I've come here."""
7,Chapter Seven,434,Titorelli glanced through the letter and threw it down onto the bed.
7,Chapter Seven,435,"If the manufacturer had not said very clearly that Titorelli was an acquaintance of his, a poor man who was dependent on his charity, then it would really have been quite possible to believe that Titorelli did not know him or at least that he could not remember him."
7,Chapter Seven,436,"This impression was augmented by Titorelli's asking, ""Were you wanting to buy some pictures or did you want to have yourself painted?"""
7,Chapter Seven,437,K. looked at Titorelli in astonishment.
7,Chapter Seven,438,What did the letter actually say?
7,Chapter Seven,439,K. had taken it as a matter of course that the manufacturer had explained to Titorelli in his letter that K. wanted nothing more with him than to find out more about his trial.
7,Chapter Seven,440,He had been far too rash in coming here!
7,Chapter Seven,441,"But now he had to give Titorelli some sort of answer and, glancing at the easel, said, ""Are you working on a picture currently?"""
7,Chapter Seven,442,"""Yes,"" said Titorelli, and he took the shirt hanging over the easel and threw it onto the bed after the letter."
7,Chapter Seven,443,"""It's a portrait."
7,Chapter Seven,444,"Quite a good piece of work, although it's not quite finished yet."""
7,Chapter Seven,445,"This was a convenient coincidence for K., it gave him a good opportunity to talk about the court as the picture showed, very clearly, a judge."
7,Chapter Seven,446,"What's more, it was remarkably similar to the picture in huld_lawyer's office, although this one showed a quite different judge, a heavy man with a full beard which was black and bushy and extended to the sides far up the man's cheeks."
7,Chapter Seven,447,"huld_lawyer's picture was also an oil painting, whereas this one had been made with pastel colours and was pale and unclear."
7,Chapter Seven,448,"But everything else about the picture was similar, as this judge, too, was holding tightly to the arm of his throne and seemed ominously about to rise from it."
7,Chapter Seven,449,"At first K. was about to say, ""He certainly is a judge,"" but he held himself back for the time being and went closer to the picture as if he wanted to study it in detail."
7,Chapter Seven,450,There was a large figure shown in the middle of the throne's back rest which K. could not understand and asked Titorelli about it.
7,Chapter Seven,451,"That'll need some more work done on it, Titorelli told him, and taking a pastel crayon from a small table he added a few strokes to the edges of the figure but without making it any clearer as far as K. could make out."
7,Chapter Seven,452,"""That's the figure of justice,"" said Titorelli, finally."
7,Chapter Seven,453,"""Now I see,"" said K., ""here's the blindfold and here are the scales."
7,Chapter Seven,454,"But aren't those wings on her heels, and isn't she moving?"""
7,Chapter Seven,455,"""Yes,"" said Titorelli, ""I had to paint it like that according to the contract."
7,Chapter Seven,456,"It's actually the figure of justice and the goddess of victory all in one."""
7,Chapter Seven,457,"""That is not a good combination,"" said K. with a smile."
7,Chapter Seven,458,"""Justice needs to remain still, otherwise the scales will move about and it won't be possible to make a just verdict."""
7,Chapter Seven,459,"""I'm just doing what the client wanted,"" said Titorelli."
7,Chapter Seven,460,"""Yes, certainly,"" said K., who had not meant to criticise anyone by that comment."
7,Chapter Seven,461,"""You've painted the figure as it actually appears on the throne."""
7,Chapter Seven,462,"""No,"" said Titorelli, ""I've never seen that figure or that throne, it's all just invention, but they told me what it was I had to paint."""
7,Chapter Seven,463,"""How's that?"" asked K. pretending not fully to understand what Titorelli said."
7,Chapter Seven,464,"""That is a judge sitting on the judge's chair, isn't it?"""
7,Chapter Seven,465,"""Yes,"" said Titorelli, ""but that judge isn't very high up"
7,Chapter Seven,466,"and he's never sat on any throne like that."""
7,Chapter Seven,467,"""And he has himself painted in such a grand pose."
7,Chapter Seven,468,"He's sitting there just like the president of the court."""
7,Chapter Seven,469,"""Yeah, gentlemen like this are very vain,"" said Titorelli."
7,Chapter Seven,470,"""But they have permission from higher up to get themselves painted like this."
7,Chapter Seven,471,It's laid down quite strictly just what sort of portrait each of them can get for himself.
7,Chapter Seven,472,"Only it's a pity that you can't make out the details of his costume and pose in this picture, pastel colours aren't really suitable for showing people like this."""
7,Chapter Seven,473,"""Yes,"" said K., ""it does seem odd that it's in pastel colours."""
7,Chapter Seven,474,"""That's what the judge wanted,"" said Titorelli, ""it's meant to be for a woman."""
7,Chapter Seven,475,"The sight of the picture seemed to make him feel like working, he rolled up his shirtsleeves, picked up a few of the crayons, and K. watched as a reddish shadow built up around the head of the judge under their quivering tips and radiated out the to edges of the picture."
7,Chapter Seven,476,This shadow play slowly surrounded the head like a decoration or lofty distinction.
7,Chapter Seven,477,"But around the figure of Justice, apart from some coloration that was barely noticeable, it remained light, and in this brightness the figure seemed to shine forward so that it now looked like neither the God of Justice nor the God of Victory, it seemed now, rather, to be a perfect depiction of the God of the Hunt."
7,Chapter Seven,478,K. found Titorelli's work more engrossing than he had wanted; but finally he reproached himself for staying so long without having done anything relevant to his own affair.
7,Chapter Seven,479,"""What's the name of this judge?"""
7,Chapter Seven,480,he asked suddenly.
7,Chapter Seven,481,"""I'm not allowed to tell you that,"" Titorelli answered."
7,Chapter Seven,482,"He was bent deeply over the picture and clearly neglecting his guest who, at first, he had received with such care."
7,Chapter Seven,483,"K. took this to be just a foible of Titorelli's, and it irritated him as it made him lose time."
7,Chapter Seven,484,"""I take it you must be a trustee of the court,"" he said."
7,Chapter Seven,485,"Titorelli immediately put his crayons down, stood upright, rubbed his hands together and looked at K. with a smile."
7,Chapter Seven,486,"""Always straight out with the truth,"" he said."
7,Chapter Seven,487,"""You want to learn something about the court, like it says in your letter of recommendation, but then you start talking about my pictures to get me on your side."
7,Chapter Seven,488,"Still, I won't hold it against you, you weren't to know that that was entirely the wrong thing to try with me."
7,Chapter Seven,489,"Oh, please!"""
7,Chapter Seven,490,"he said sharply, repelling K.'s attempt to make some objection."
7,Chapter Seven,491,"He then continued, ""And besides, you're quite right in your comment that I'm a trustee of the court."""
7,Chapter Seven,492,"He made a pause, as if wanting to give K. the time to come to terms with this fact."
7,Chapter Seven,493,The girls could once more be heard from behind the door.
7,Chapter Seven,494,"They were probably pressed around the keyhole, perhaps they could even see into the room through the gaps in the planks."
7,Chapter Seven,495,"K. forewent the opportunity to excuse himself in some way as he did not wish to distract Titorelli from what he was saying, or else perhaps he didn't want him to get too far above himself and in this way make himself to some extent unattainable, so he asked, ""Is that a publicly acknowledged position?"""
7,Chapter Seven,496,"""No,"" was Titorelli's curt reply, as if the question prevented him saying any more."
7,Chapter Seven,497,"But K. wanted him to continue speaking and said, ""Well, positions like that, that aren't officially acknowledged, can often have more influence than those that are."""
7,Chapter Seven,498,"""And that's how it is with me,"" said Titorelli, and nodded with a frown."
7,Chapter Seven,499,"""I was talking about your case with the manufacturer yesterday, and he asked me if I wouldn't like to help you, and I answered: 'He can come and see me if he likes,' and now I'm pleased to see you here so soon."
